Datetime,Random Normal,type,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11
2020-10-16 12:00 PM,0.613668015,historic,0.32041,3654.9,4445.8,9.2893,27.093,42.527,2699.7,74.951,120.41,0.32239,80.64,49.971,2628.4,24.953,51.383,3099.4,22.418,65.625,223.25,340.21,94.58,77.954,63.186,53.779,31.501,60.635,22.06,38.533,38.016,49.734,45.724,40.76,19.308,32.345,8.9486,26.382,6.7615,19.764,1.6808,32.807,13.872,23.331,1.2337,18.75,2.2723,4.8074,2.259,0.0063753,0.85154,0.081427,54.879,43.626
2020-10-16 12:10 PM,-1.26296663,historic,0.25388,3719.7,4412.7,9.327,26.95,42.639,2696,74.974,120.44,0.33792,80.42,49.209,2624.7,25.965,51.29,3094.9,21.403,65.666,221.93,340.85,94.355,77.12,63.088,52.607,24.828,61.107,21.779,41.02,35.773,49.52,45.873,41.837,21.765,32.394,8.7988,26.349,6.908,18.9,1.6874,33.051,14.017,23.469,1.1726,18.852,2.2628,4.8531,2.3116,0.0063753,0.85154,0.081427,54.879,43.626
2020-10-16 12:20 PM,0.1373402766,historic,0.25268,3712.3,4428.2,9.3944,27.086,42.71,2693.2,75.622,120.38,0.34248,80.197,51.059,2622.3,24.331,50.038,3090,23.866,65.631,221.97,341.02,94.626,77.038,63.215,52.421,24.946,61.215,22.1,40.464,41.215,46.622,45.907,39.657,15.944,32.394,8.7988,26.349,6.908,18.9,1.6874,33.051,14.017,23.469,1.1726,18.852,2.2628,4.8531,2.3116,0.0063753,0.85154,0.081427,54.879,43.626
2020-10-16 12:30 PM,-0.319434222,historic,0.24649,3665.7,4543.1,9.3363,26.662,42.162,2691.5,74.968,120.43,0.35842,80.226,49.846,2620.4,25.56,50.946,3088.6,22.904,65.615,225.37,341.26,94.572,76.938,62.777,53.073,24.259,63.097,21.969,42.577,37.646,48.722,45.919,41.769,18.243,32.211,8.8414,26.237,6.8011,19.167,1.665,32.854,13.833,23.375,1.1268,18.787,2.2399,4.9172,2.2745,0.026751,0.85922,0.08673,54.248,43.708
2020-10-16 12:40 PM,-3.205016369,historic,0.24546,3672.5,4513.4,9.2737,27.332,42.238,2690.4,74.434,120.36,0.35644,80.142,50.02,2618.5,24.063,50.61,3087.3,23.296,65.573,226.33,340.88,94.759,77.193,62.66,53.428,24.359,62.579,21.936,42.817,38.159,47.946,45.995,40.385,17.304,32.211,8.8414,26.237,6.8011,19.167,1.665,32.854,13.833,23.375,1.1268,18.787,2.2399,4.9172,2.2745,0.026751,0.85922,0.08673,54.248,43.708
2020-10-16 12:50 PM,0.6553623579,historic,0.26254,3677.7,4425.7,9.4755,26.767,41.79,2693,74.851,120.43,0.34001,80.333,51.999,2621.1,25.211,49.536,3089.6,22.704,65.603,224.01,340.84,94.551,77.523,63.535,53.779,25.926,60.943,21.887,40.06,43.982,45.46,46.358,41.828,18.685,31.938,8.8287,25.938,6.8605,18.516,1.6677,32.997,13.907,23.711,1.1508,18.279,2.2817,4.8081,2.3115,0.026751,0.85922,0.08673,54.248,43.708
2020-10-16 1:00 PM,-1.48935124,historic,0.26381,3731.8,4424.8,9.3225,26.9,42.229,2694.5,74.756,120.38,0.33874,80.514,49.982,2623.5,26.61,49.679,3091.9,23.374,65.658,222.67,340.96,94.595,77.797,62.603,53.791,25.801,61.366,21.798,40.216,38.048,45.792,46.632,40.816,17.054,31.938,8.8287,25.938,6.8605,18.516,1.6677,32.997,13.907,23.711,1.1508,18.279,2.2817,4.8081,2.3115,0.026751,0.85922,0.08673,54.248,43.708
2020-10-16 1:10 PM,-0.639977899,historic,0.29161,3687.7,4495,9.2898,26.713,42.164,2694.2,75.188,120.42,0.34894,80.513,49.582,2622.9,24.174,48.589,3093.4,23.064,65.756,224.78,340.87,94.522,77.292,62.888,54.537,28.491,61.056,21.725,41.027,36.868,43.27,46.595,41.961,17.815,32.23,9.0294,26.215,6.7912,18.781,1.6644,33.033,13.956,23.578,1.2497,18.769,2.2825,4.862,2.4164,0.026751,0.85922,0.08673,54.248,43.708
2020-10-16 1:20 PM,-0.385374539,historic,0.29247,3639,4540.8,9.3633,26.996,42.577,2694.2,75.235,120.38,0.34988,80.408,49.836,2623,26.358,49.924,3093,21.54,65.777,225.51,340.98,94.542,77.334,63.727,53.989,28.406,62.123,21.668,40.912,37.616,46.357,46.913,41.087,21.426,32.23,9.0294,26.215,6.7912,18.781,1.6644,33.033,13.956,23.578,1.2497,18.769,2.2825,4.862,2.4164,0.016932,0.85035,0.082874,53.705,44.197
2020-10-16 1:30 PM,-0.112920833,historic,0.26335,3711,4503.7,9.4416,26.911,42.464,2693.2,74.266,120.4,0.3539,80.163,49.861,2620.8,26.547,49.671,3092.1,22.831,65.725,227.65,341.07,94.591,77.368,63.149,53.804,25.928,63.661,21.652,41.883,37.692,45.772,46.975,41.059,18.374,32.509,8.8997,26.119,6.9759,18.851,1.6732,33.061,13.747,23.798,1.3736,18.401,2.2699,4.9399,2.2641,0.016932,0.85035,0.082874,53.705,44.197
2020-10-16 1:40 PM,-0.163223004,historic,0.26214,3686.3,4521.3,9.3161,27.226,42.303,2695.7,74.169,120.4,0.35426,80.405,47.957,2623.8,24.435,49.381,3093.4,23.035,65.738,231.17,341.15,94.405,77.66,63.574,53.593,26.047,62.232,22.222,41.839,32.089,45.102,46.916,41.051,17.864,32.509,8.8997,26.119,6.9759,18.851,1.6732,33.061,13.747,23.798,1.3736,18.401,2.2699,4.9399,2.2641,0.016932,0.85035,0.082874,53.705,44.197
2020-10-16 1:50 PM,1.0738279648,historic,0.23487,3632.5,4547.9,9.5056,26.857,42.409,2696.3,74.637,120.41,0.3294,80.424,49.8,2624.8,24.768,49.955,3093.1,23.424,65.779,229.03,341.89,94.599,77.501,62.879,53.097,23.047,62.457,22.038,39.334,37.511,46.431,47.358,41.433,16.937,32.428,8.8606,26.469,6.7484,18.848,1.6906,33.141,13.749,23.985,1.3372,18.523,2.2903,4.8782,2.3302,0.016932,0.85035,0.082874,53.705,44.197
2020-10-16 2:00 PM,0.2028350288,historic,0.23502,3632.4,4476.4,9.3096,26.538,42.411,2698.3,74.754,120.4,0.33284,80.529,50.554,2626.8,25.591,49.716,3094.5,22.947,65.816,228.96,342.05,94.468,77.538,62.88,53.952,23.031,64.091,21.979,38.914,39.731,45.876,47.613,40.912,18.051,32.428,8.8606,26.469,6.7484,18.848,1.6906,33.141,13.749,23.985,1.3372,18.523,2.2903,4.8782,2.3302,0.016932,0.85035,0.082874,53.705,44.197
2020-10-16 2:10 PM,-1.25307081,historic,0.24046,3735.4,4540.9,9.4386,27.053,42.344,2698,74.549,120.42,0.33391,80.387,48.912,2627.3,25.272,49.73,3095.1,23.382,65.868,228.94,341.56,94.61,77.379,63.122,53.175,23.472,59.344,22.059,38.712,34.899,45.909,47.669,41.412,17.03,32.356,8.8036,25.768,7.1096,18.668,1.634,33.372,13.817,23.51,1.3663,18.5,2.2572,4.9052,2.3068,0.013269,0.83578,0.11288,54.12,43.032
2020-10-16 2:20 PM,-0.564524131,historic,0.23963,3720.4,4465.6,9.4004,26.908,42.669,2697.6,74.016,120.4,0.33193,80.37,49.395,2626.9,25.899,50.999,3095.9,22.966,65.86,228.69,341.32,94.25,77.531,63.381,54.077,23.554,60.705,21.945,38.954,36.321,48.846,47.856,41.194,18.002,32.356,8.8036,25.768,7.1096,18.668,1.634,33.372,13.817,23.51,1.3663,18.5,2.2572,4.9052,2.3068,0.013269,0.83578,0.11288,54.12,43.032
2020-10-16 2:30 PM,1.2190272199,historic,0.24323,3605.5,4482.9,9.4246,27.07,42.413,2697.6,74.237,120.4,0.33733,80.371,50.733,2626,25.458,48.938,3095.6,24.036,65.898,229.95,341.79,94.689,77.358,62.146,54.314,24.144,60.567,22.037,40.058,40.256,44.077,47.906,41.554,15.464,32.532,9.006,26.391,6.8418,18.866,1.6913,33.966,13.874,23.316,1.1641,18.548,2.3031,5.0291,2.3176,0.013269,0.83578,0.11288,54.12,43.032
2020-10-16 2:40 PM,0.2090530204,historic,0.24459,3568.8,4498.9,9.3435,27.025,42.309,2699,74.039,120.37,0.33564,80.316,50.402,2628,25.142,51.906,3095,22.496,65.916,229.31,342.18,94.695,77.436,62.776,54.122,24.01,61.593,22.213,40.264,39.283,50.944,48.124,40.347,19.115,32.532,9.006,26.391,6.8418,18.866,1.6913,33.966,13.874,23.316,1.1641,18.548,2.3031,5.0291,2.3176,0.013269,0.83578,0.11288,54.12,43.032
2020-10-16 2:50 PM,-1.82159288,historic,0.22351,3675.7,4462.1,9.3841,26.607,42.776,2700.2,74.926,120.42,0.34592,80.337,49.775,2629.2,24.453,49.205,3097.1,23.056,65.896,232.36,342.3,94.663,77.375,63.197,54.077,22.208,61.944,22.156,40.581,37.439,44.694,48.018,41.451,17.785,32.438,8.7492,26.523,6.869,18.718,1.6557,33.429,13.862,23.166,1.4185,18.948,2.2849,4.921,2.3785,0.013269,0.83578,0.11288,54.12,43.032
2020-10-16 3:00 PM,0.1277805127,historic,0.22322,3656.4,4448.2,9.3514,27.049,42.563,2699,75.128,120.38,0.34333,80.133,50.063,2627.9,24.809,51.625,3095.5,21.918,65.876,232.17,342.74,94.537,77.274,63.531,54.243,22.236,59.646,22.403,40.898,38.286,50.295,47.84,41.225,20.508,32.438,8.7492,26.523,6.869,18.718,1.6557,33.429,13.862,23.166,1.4185,18.948,2.2849,4.921,2.3785,0.0071848,0.84386,0.095579,52.67,43.506
2020-10-16 3:10 PM,0.3550827394,historic,0.23114,3654.9,4493.1,9.3973,26.713,42.247,2700.8,74.831,120.43,0.34647,80.192,50.674,2630.1,24.482,49.601,3096.1,23.457,65.818,233.03,342.55,94.641,77.534,63.341,54.067,22.645,60.822,22.257,40.262,40.084,45.609,47.775,41.696,16.836,32.501,8.9044,26.134,7.0654,18.931,1.6427,33.446,13.731,23.849,1.4612,18.731,2.3055,4.8799,2.2746,0.0071848,0.84386,0.095579,52.67,43.506
2020-10-16 3:20 PM,-0.912623019,historic,0.22988,3655.9,4508,9.3398,27.009,42.108,2700.9,74.621,120.38,0.34528,80.227,50.044,2630,27.79,49.016,3097.9,22.412,65.845,231.54,341.92,94.53,77.332,63.324,53.889,22.769,62.534,22.319,40.407,38.229,44.256,47.916,40.889,19.334,32.501,8.9044,26.134,7.0654,18.931,1.6427,33.446,13.731,23.849,1.4612,18.731,2.3055,4.8799,2.2746,0.0071848,0.84386,0.095579,52.67,43.506
2020-10-16 3:30 PM,-0.966956556,historic,0.22135,3609,4476.3,9.3864,26.935,42.105,2702.5,74.543,120.4,0.3284,80.266,50.722,2631.5,26.056,50.264,3098.1,23.105,65.836,230.94,342.69,94.591,77.623,62.33,53.738,21.828,62.472,22.534,38.898,40.225,47.145,47.978,40.597,17.663,32.586,8.8274,26.126,6.8373,18.409,1.6971,32.747,13.929,24.237,1.1444,18.384,2.296,4.8398,2.249,0.0071848,0.84386,0.095579,52.67,43.506
2020-10-16 3:40 PM,1.1027041872,historic,0.22142,3628,4495.2,9.5132,26.847,41.846,2705.6,74.257,120.38,0.32847,80.462,51.258,2634.7,25.133,51.236,3100.8,22.578,65.869,232.86,342.77,94.729,77.814,62.002,53.512,21.821,62.433,22.654,38.889,41.801,49.394,47.814,40.846,18.879,32.586,8.8274,26.126,6.8373,18.409,1.6971,32.747,13.929,24.237,1.1444,18.384,2.296,4.8398,2.249,0.0071848,0.84386,0.095579,52.67,43.506
2020-10-16 3:50 PM,0.7198769932,historic,0.20878,3676.2,4513,9.4662,27.135,42.221,2707.2,74.77,120.4,0.34944,80.507,49.332,2636.2,25.272,48.68,3103.5,22.117,65.903,233.52,342.89,94.56,77.775,63.108,54.597,20.713,59.214,22.72,41.665,36.133,43.48,47.974,40.935,19.958,32.494,8.9602,26.23,6.9582,18.413,1.6436,32.887,13.783,23.772,1.2344,18.556,2.2684,4.8906,2.2994,0.046208,0.8247,0.092022,52.917,44.279
2020-10-16 4:00 PM,-1.022774819,historic,0.21285,3698.2,4560.5,9.538,27.199,42.599,2704.4,75.096,120.42,0.34895,80.182,50.777,2633.1,24.216,50.478,3103.2,23.16,65.929,232.6,342.43,94.531,77.534,62.728,54.027,20.312,59.917,22.038,41.726,40.386,47.64,48.154,41.287,17.504,32.494,8.9602,26.23,6.9582,18.413,1.6436,32.887,13.783,23.772,1.2344,18.556,2.2684,4.8906,2.2994,0.046208,0.8247,0.092022,52.917,44.279
2020-10-16 4:10 PM,0.5830153243,historic,0.2143,3643.9,4543.5,9.4593,27.198,42.628,2704.7,73.66,120.4,0.33607,80.059,49.279,2634.3,25.282,50.235,3100.7,23.067,65.892,233,342.78,94.718,77.283,62.588,54.284,21.203,62.857,22.475,39.415,35.978,47.079,48.22,40.701,17.753,32.719,8.7946,26.362,6.7418,18.886,1.655,33.534,13.662,23.585,1.2952,18.219,2.2598,4.9862,2.2609,0.046208,0.8247,0.092022,52.917,44.279
2020-10-16 4:20 PM,0.5228638419,historic,0.21701,3636.2,4537.7,9.3572,27.084,42.234,2707,74.781,120.42,0.33267,80.16,51.647,2635.4,24.649,50.785,3103,22.449,65.841,233.74,342.73,94.597,77.697,62.721,54.353,20.937,62.687,22.543,39.83,42.946,48.35,48.257,41.619,19.185,32.719,8.7946,26.362,6.7418,18.886,1.655,33.534,13.662,23.585,1.2952,18.219,2.2598,4.9862,2.2609,0.046208,0.8247,0.092022,52.917,44.279
2020-10-16 4:30 PM,-1.890513912,historic,0.18978,3709.8,4496.4,9.3747,26.856,42.294,2709.1,73.847,120.41,0.32045,80.316,49.555,2638.2,24.134,49.498,3104.8,22.565,65.864,232.17,342.76,94.522,77.483,63.383,53.707,18.491,62.219,22.379,37.942,36.791,45.372,48.498,40.866,18.914,32.677,8.9718,25.898,6.7234,18.469,1.7001,33.227,13.935,23.649,1.2167,18.383,2.2546,4.7646,2.3118,0.046208,0.8247,0.092022,52.917,44.279
2020-10-16 4:40 PM,2.5239235725,historic,0.1886,3695.4,4489.2,9.4598,26.776,42.76,2705.9,75.688,120.42,0.32021,80.054,50.255,2635.3,23.554,49.729,3104.4,23.134,65.854,230.91,342.88,94.435,77.134,63.63,53.793,18.607,61.208,22.037,37.972,38.849,45.907,48.217,41.857,17.599,32.677,8.9718,25.898,6.7234,18.469,1.7001,33.227,13.935,23.649,1.2167,18.383,2.2546,4.7646,2.3118,0.0069493,0.81439,0.10049,53.289,44.884
2020-10-16 4:50 PM,1.2422912247,historic,0.1894,3740.3,4568.3,9.3941,26.952,42.359,2703.9,75.059,120.38,0.349,79.902,51.069,2632.9,25.566,51.569,3100.7,22.226,65.802,232.83,341.94,94.516,77.062,63.161,53.887,18.279,62.636,22.166,41.743,41.245,50.164,47.938,40.697,19.779,31.965,8.8217,26.139,6.6669,18.674,1.7042,33.152,13.807,24.074,1.1175,18.445,2.2653,4.8328,2.3341,0.0069493,0.81439,0.10049,53.289,44.884
2020-10-16 5:00 PM,-0.94540021,historic,0.18628,3691.5,4534.2,9.5988,26.946,42.488,2706.2,74.505,120.43,0.3498,80.17,50.545,2635.5,23.2,50.683,3101.8,22.022,65.757,232.59,342.44,94.536,77.65,64,54.295,18.586,61.797,22.624,41.645,39.703,48.115,47.851,41.558,20.212,31.965,8.8217,26.139,6.6669,18.674,1.7042,33.152,13.807,24.074,1.1175,18.445,2.2653,4.8328,2.3341,0.0069493,0.81439,0.10049,53.289,44.884
2020-10-16 5:10 PM,-0.849446546,historic,0.2557,3748.7,4543.4,9.4474,26.954,42.263,2704.9,74.991,120.41,0.33787,80.127,50.784,2633.2,25.365,50.884,3104.7,24.245,65.785,233.61,341.23,94.355,76.987,63.687,53.719,25.026,61.319,21.842,39.744,40.406,48.579,47.647,41.726,14.986,31.798,8.8972,26.542,6.9094,18.357,1.626,33.125,13.847,24.206,1.2118,18.618,2.2675,4.8235,2.2784,0.0069493,0.81439,0.10049,53.289,44.884
2020-10-16 5:20 PM,0.6800195815,historic,0.25445,3732.8,4477.2,9.4414,26.83,42.64,2706.2,74.664,120.43,0.33463,80.202,49.125,2634.3,24.538,50.318,3105.7,23.186,65.78,231.43,341.26,94.338,77.582,63.961,54.51,25.149,61.768,21.881,40.14,35.526,47.27,47.732,41.619,17.452,31.798,8.8972,26.542,6.9094,18.357,1.626,33.125,13.847,24.206,1.2118,18.618,2.2675,4.8235,2.2784,0.0069493,0.81439,0.10049,53.289,44.884
2020-10-16 5:30 PM,-0.084082664,historic,0.27436,3660.4,4549.9,9.2676,26.92,42.247,2708,74.779,120.39,0.34168,80.316,48.967,2636.7,25.828,48.457,3106.6,23.185,65.81,228.63,341.51,94.368,77.516,63.168,54.459,27.005,61.796,21.876,40.341,35.059,42.964,47.576,40.944,17.448,32.379,8.938,26.876,6.9889,18.876,1.6325,32.844,13.922,24.208,1.2407,18.456,2.282,4.8696,2.3622,0.017587,0.82482,0.096731,53.674,43.962
2020-10-16 5:40 PM,0.205237246,historic,0.27377,3662.2,4540,9.2668,26.829,42.597,2708.4,75.292,120.42,0.33896,80.226,51.479,2638.1,24.453,50.435,3105.8,22.563,65.814,231.2,341.94,94.487,77.331,63.138,54.578,27.063,63.432,22.162,40.674,42.454,47.54,47.107,41.329,18.936,32.379,8.938,26.876,6.9889,18.876,1.6325,32.844,13.922,24.208,1.2407,18.456,2.282,4.8696,2.3622,0.017587,0.82482,0.096731,53.674,43.962
2020-10-16 5:50 PM,-0.053493928,historic,0.21794,3671.8,4520.9,9.3481,26.893,42.263,2707.1,75.447,120.38,0.34705,80.138,48.386,2635.9,25.606,49.647,3104.4,23.241,65.755,228.02,341.98,94.501,77.371,62.212,53.562,21.693,62.356,22.36,41.778,33.352,45.717,47.154,41.132,17.33,31.831,8.8478,26.865,6.7867,18.272,1.6349,32.803,13.876,23.889,1.2328,18.089,2.275,4.8563,2.2635,0.017587,0.82482,0.096731,53.674,43.962
2020-10-16 6:00 PM,-1.352138041,historic,0.21728,3616.1,4516.9,9.3611,27.202,42.676,2707.2,74.79,120.38,0.35118,80.112,48.601,2635.8,25.181,50.129,3104.2,22.823,65.73,227.27,342.19,94.697,77.202,63.171,53.609,21.758,61.336,22.557,41.275,33.982,46.833,46.987,41.349,18.337,31.831,8.8478,26.865,6.7867,18.272,1.6349,32.803,13.876,23.889,1.2328,18.089,2.275,4.8563,2.2635,0.017587,0.82482,0.096731,53.674,43.962
2020-10-16 6:10 PM,1.0795458402,historic,0.27175,3687.6,4542.9,9.482,27.227,42.063,2707.5,74.701,120.38,0.34419,80.103,51.158,2636.6,23.874,50.062,3106.4,23.28,65.682,227.56,341.69,94.505,77.501,63.708,54.813,27.009,59.882,22.132,41.028,41.507,46.678,46.726,40.359,17.236,32.413,8.7248,26.287,6.8161,18.635,1.6711,32.738,13.751,23.963,1.1922,18.469,2.2955,4.8273,2.3494,0.017587,0.82482,0.096731,53.674,43.962
2020-10-16 6:20 PM,-0.736712862,historic,0.27173,3726.1,4588.7,9.4818,26.474,42.613,2710.3,74.541,120.43,0.3477,80.127,48.872,2639,27.99,49.494,3107.2,23.465,65.685,228.12,342.27,94.501,77.347,63.045,54.266,27.01,61.88,22.416,40.6,34.782,45.364,46.683,41.872,16.808,32.413,8.7248,26.287,6.8161,18.635,1.6711,32.738,13.751,23.963,1.1922,18.469,2.2955,4.8273,2.3494,0.015026,0.84347,0.08004,52.993,43.772
2020-10-16 6:30 PM,-0.218538025,historic,0.21692,3693.6,4540.9,9.3547,26.999,41.945,2709.7,74.417,120.4,0.33246,80.256,50.136,2638.8,23.945,48.957,3107.5,22.615,65.672,225.88,341.84,94.391,77.551,63.422,54.002,21.449,62.249,22.3,39.088,38.501,44.12,46.753,40.928,18.795,32.375,8.7276,26.411,6.7241,18.398,1.6847,33.488,13.737,23.813,1.3144,18.543,2.2141,4.7987,2.2108,0.015026,0.84347,0.08004,52.993,43.772
2020-10-16 6:40 PM,1.0396371901,historic,0.2173,3664.2,4499.1,9.3752,27.103,42.517,2707.3,75.753,120.4,0.33181,80.187,48.475,2637.4,25.241,50.218,3105.8,23.05,65.693,229.21,341.95,94.523,77.487,63.93,54.502,21.412,61.344,22.151,39.167,33.613,47.04,46.326,41.913,17.768,32.375,8.7276,26.411,6.7241,18.398,1.6847,33.488,13.737,23.813,1.3144,18.543,2.2141,4.7987,2.2108,0.015026,0.84347,0.08004,52.993,43.772
2020-10-16 6:50 PM,-0.313700403,historic,0.22054,3701,4575.9,9.3209,27.053,42.521,2705.6,74.875,120.39,0.3266,80.126,48.603,2634.9,24.823,50.072,3105.2,22.784,65.676,228.76,341.13,94.401,77.189,64.208,54.207,21.393,61.204,22.018,39.312,33.99,46.701,46.236,41.211,18.424,32.181,8.7805,26.194,6.7488,18.631,1.6623,33.133,13.809,24.007,1.3401,18.668,2.2639,4.7716,2.3289,0.015026,0.84347,0.08004,52.993,43.772
2020-10-16 7:00 PM,-0.306265158,historic,0.21719,3692.3,4554.5,9.3041,26.636,42.44,2704.3,75.736,120.4,0.33079,80.02,49.964,2632.9,25.137,50.089,3102.9,23.481,65.62,227.35,340.77,94.408,77.112,64.357,54.463,21.722,61.235,21.97,38.802,37.995,46.739,46.235,41.394,16.791,32.181,8.7805,26.194,6.7488,18.631,1.6623,33.133,13.809,24.007,1.3401,18.668,2.2639,4.7716,2.3289,0.015026,0.84347,0.08004,52.993,43.772
2020-10-16 7:10 PM,-0.335369971,historic,0.23524,3702.4,4505.9,9.299,26.681,42.79,2704.8,75.548,120.42,0.33925,80.167,49.684,2633.2,25.581,50.049,3103,23.226,65.6,227.5,341.08,94.52,77.262,64.104,54.519,23.465,61.297,21.944,39.635,37.169,46.648,46.571,41.163,17.382,32.664,8.786,26.27,6.9824,18.981,1.6552,32.917,13.804,24.267,1.4006,18.485,2.2292,4.8421,2.3517,0.0056046,0.82535,0.11497,53.451,43.602
2020-10-16 7:20 PM,-0.713979878,historic,0.23627,3717.8,4517.9,9.137,27.131,42.862,2702,74.446,120.4,0.33845,79.951,51.844,2630.4,25.079,49.7,3100.2,23.151,65.59,228.55,340.5,94.486,77.09,63.839,54.374,23.363,60.953,21.866,39.732,43.526,45.84,46.557,41.095,17.593,32.664,8.786,26.27,6.9824,18.981,1.6552,32.917,13.804,24.267,1.4006,18.485,2.2292,4.8421,2.3517,0.0056046,0.82535,0.11497,53.451,43.602
2020-10-16 7:30 PM,-1.150396276,historic,0.18674,3665.4,4513.2,9.2444,27.053,41.943,2700.6,75.284,120.4,0.33509,80.122,48.806,2629.1,25.451,51.277,3098.3,23.203,65.581,229.19,340.3,94.544,77.58,62.709,53.566,18.562,63.402,21.941,39.965,34.586,49.49,46.582,41.084,17.444,31.895,8.9015,26.586,6.8045,18.659,1.6272,32.858,13.707,24.208,1.2424,17.954,2.2061,4.7805,2.2573,0.0056046,0.82535,0.11497,53.451,43.602
2020-10-16 7:40 PM,-0.146727914,historic,0.18841,3621.1,4502.7,9.3207,26.773,42.089,2700.4,74.515,120.38,0.33258,80.214,50.193,2628.4,25.095,49.078,3097.8,22.94,65.625,228.24,340.04,94.764,77.41,63.47,53.692,18.398,59.475,21.783,40.272,38.667,44.401,46.745,40.613,18.071,31.895,8.9015,26.586,6.8045,18.659,1.6272,32.858,13.707,24.208,1.2424,17.954,2.2061,4.7805,2.2573,0.0056046,0.82535,0.11497,53.451,43.602
2020-10-16 7:50 PM,1.5408903006,historic,0.26098,3668.5,4530.9,9.293,26.855,42.527,2700.3,74.824,120.4,0.32181,80.192,50.121,2628.6,25.673,49.636,3100.7,22.597,65.665,227.31,339.59,94.568,77.115,64.203,54.139,25.706,62.144,21.749,38.908,38.455,45.692,46.904,40.614,18.915,31.621,9.0542,26.513,6.9903,18.777,1.6161,33.025,13.92,24.106,1.4218,18.59,2.2577,4.8119,2.3326,0.0056046,0.82535,0.11497,53.451,43.602
2020-10-16 8:00 PM,1.3322031599,historic,0.26211,3680.6,4490,9.2791,27.345,42.486,2702.4,75.767,120.42,0.32442,80.275,49.191,2630.7,25.869,49.76,3100.8,23.267,65.659,228.4,340.11,94.595,77.613,63.995,54.628,25.595,59.754,22.144,38.588,35.719,45.978,46.416,40.809,17.29,31.621,9.0542,26.513,6.9903,18.777,1.6161,33.025,13.92,24.106,1.4218,18.59,2.2577,4.8119,2.3326,0.018976,0.85736,0.10429,53.461,44.211
2020-10-16 8:10 PM,-0.608376199,historic,0.29201,3645.9,4503.4,9.3738,27.305,42.672,2702.5,75.453,120.4,0.34949,80.384,51.078,2631.1,25.422,49.996,3101.7,22.056,65.684,226.64,339.64,94.501,77.416,62.948,54.187,28.741,61.524,22.132,41.217,41.272,46.526,46.445,41.356,20.168,31.949,8.8732,26.564,7.072,18.556,1.6873,32.908,14.046,23.871,1.2636,18.886,2.2614,4.9268,2.2299,0.018976,0.85736,0.10429,53.461,44.211
2020-10-16 8:20 PM,-0.602269523,historic,0.29158,3635,4500.2,9.3032,26.804,42.438,2702.3,75.441,120.37,0.35054,80.271,48.706,2630.2,25.039,50.063,3100.9,23.503,65.709,227.03,339.39,94.778,77.288,63.135,54.225,28.783,61.356,21.747,41.089,34.293,46.68,46.282,41.217,16.751,31.949,8.8732,26.564,7.072,18.556,1.6873,32.908,14.046,23.871,1.2636,18.886,2.2614,4.9268,2.2299,0.018976,0.85736,0.10429,53.461,44.211
2020-10-16 8:30 PM,-0.923242721,historic,0.26411,3602,4591.3,9.304,26.841,42.185,2701,75.04,120.37,0.361,80.188,51.353,2628.6,24.982,49.627,3099.6,21.959,65.664,225.07,339.89,94.776,77.163,62.846,53.696,26.079,59.899,21.701,43.412,42.081,45.671,46.332,40.169,20.439,32.245,8.8818,26.916,6.917,19.033,1.6656,32.378,13.855,24.018,1.3025,18.859,2.236,4.9023,2.2503,0.018976,0.85736,0.10429,53.461,44.211
2020-10-16 8:40 PM,-0.875273254,historic,0.26385,3594.8,4533.7,9.2105,27.001,42.204,2701.2,75.353,120.39,0.36384,80.209,50.513,2630.3,24.584,50.051,3099.6,22.583,65.619,224.15,340.21,94.732,77.571,62.97,54.385,26.104,60.598,21.89,43.066,39.611,46.652,46.291,41.642,18.935,32.245,8.8818,26.916,6.917,19.033,1.6656,32.378,13.855,24.018,1.3025,18.859,2.236,4.9023,2.2503,0.018976,0.85736,0.10429,53.461,44.211
