Date,yield,OC1,Temp11,Temp12,PressureC1,TempC1,Temp1,FlowC1,Temp2,Temp3,TempC2,TempC3,Temp4,Temp5,Temp6,Temp7,Temp8,FlowC9,FlowC2,Temp9,Temp10,FlowC3,FlowC4,VapourPressure
2018-10-27T00:00:00,69.72254947,5.455,14.937,468.8242,225.0875,122.9442,132.8828,217.7848,372.5742,470.189,468.5719,175.4491,182.0696,468.4554,468.0807,965.0226,462.8494,42.28,74.56,455.252,480.9898,5.6408,6.4127,36.9011
2018-10-29T00:00:00,69.67856537,6.0717,15.789,452.0069,225.0697,124.0275,131.7675,197.4716,358.8275,453.2095,452.036,172.5417,179.1117,451.4662,451.3161,943.4119,453.9559,39.43,73.35,437.4205,464.3448,5.693,6.4317,43.7621
2018-11-01T00:00:00,68.88677448,6.58,17.2657,446.1099,223.8337,129.0093,135.3638,212.4563,354.5127,447.7277,445.9537,174.1945,180.831,445.5177,445.2405,941.249,452.3537,41.86,73.7183,430.462,458.5196,5.5597,6.3402,44.0626
2018-11-03T00:00:00,68.78453977,6.5908,17.504,443.8599,225.4945,127.5093,131.3479,202.5253,353.9404,445.3524,444.0968,173.1088,178.8319,443.2899,442.7007,937.3846,446.9927,41.4111,73.9767,427.8483,456.5334,5.4799,6.5863,47.4158
2018-11-05T00:00:00,68.97361904,7.3367,14.8656,444.6057,224.6653,125.2906,132.3487,180.9797,356.0387,446.0365,444.6872,173.3311,179.3813,443.9172,443.782,903.2521,443.0152,36.44,73.5011,431.1709,456.1379,5.4538,6.3602,45.7207
2018-11-08T00:00:00,70.0302266,6.475,15.5614,443.0006,224.8688,123.9585,131.47,184.4221,353.7497,444.686,443.1198,172.6112,178.9574,442.3133,441.8835,914.374,439.3378,37.0967,73.49,429.1246,455.4742,5.5476,6.3923,47.2427
2018-11-10T00:00:00,69.40464826,6.9967,15.6452,449.6481,224.9038,124.1471,131.386,194.0956,359.0233,451.1025,449.3618,172.5487,179.01,448.9331,449.1951,923.5638,446.3416,39.7433,74.1722,435.4572,461.4888,5.5322,6.4475,45.0156
2018-11-12T00:00:00,69.61281052,5.955,15.8562,480.8842,225.0723,122.9534,131.3447,225.6996,383.1239,482.9734,480.9287,175.331,181.6449,480.0107,479.6241,973.682,479.118,45.82,73.4733,467.1172,493.576,5.69,6.5221,31.0176
2018-11-15T00:00:00,68.17455228,6.0617,17.1392,465.9059,225.799,132.1994,148.7621,236.05,367.064,467.628,465.5435,185.3193,191.8564,465.2527,465.1993,973.4799,470.9722,46.79,74.12,450.4888,478.8739,5.7075,6.3464,38.1245
2018-11-17T00:00:00,68.68465412,6.0608,15.9811,463.3297,224.6628,121.7731,130.1703,206.3496,368.7172,465.212,463.1633,174.2176,180.7496,462.4755,462.4679,942.9084,447.1924,40.435,73.48,449.2308,475.6237,5.5228,6.3972,40.1241
2018-11-19T00:00:00,70.40152209,6.055,21.1024,468.9116,225.0723,126.1895,138.6002,286.0001,366.5528,470.5806,468.683,179.7754,185.9584,467.9917,468.3909,986.3928,473.045,55.9533,74.57,449.4781,483.1706,6.343,7.4504,37.6231
2018-11-22T00:00:00,70.07025182,5.9725,17.54,461.1532,225.085,120.6994,130.679,215.2941,361.8375,462.9435,461.0495,174.1621,180.2477,460.441,460.179,962.3293,451.8502,44.1233,73.5133,445.4035,473.891,6.2661,7.4436,40.8039
2018-11-24T00:00:00,69.8942037,5.68,20.0584,457.4647,224.4644,124.1057,133.9586,241.367,358.4879,459.5026,457.5094,178.6458,184.8215,456.4431,456.4037,997.673,481.4145,49.08,74.28,439.4441,470.2322,5.6556,6.432,42.2749
2018-11-26T00:00:00,69.22925575,5.5933,18.6353,452.0198,224.9604,123.3927,130.1602,234.8553,357.4062,453.8491,451.9642,175.7755,181.8916,451.1203,451.1457,954.757,442.3082,45.6867,73.5233,435.2137,464.9322,5.312,6.1837,44.6285
2018-11-29T00:00:00,69.48638901,6.085,16.0693,452.6982,225.0824,122.7257,130.3261,207.5645,359.799,454.7951,452.8348,173.7871,180.0456,451.74,451.4229,930.7241,448.9814,40.025,72.7533,438.7258,465.2908,5.3994,6.1482,43.0842
2018-12-01T00:00:00,69.73567054,5.7,19.4878,452.8693,224.2495,123.0546,131.3098,230.6694,356.1565,454.7977,452.5824,176.875,183.4494,452.3232,451.7739,968.5512,454.9299,45.82,72.9233,435.3099,466.247,5.1263,5.847,44.3923
2018-12-03T00:00:00,68.7036476,6.4367,16.1465,452.9885,225.2223,122.2036,130.679,187.1819,358.5947,455.1487,453.0617,174.7454,180.8986,452.079,451.6645,924.6052,449.101,37.9,72.45,439.0022,465.6011,5.1554,5.8818,43.1091
2018-12-06T00:00:00,68.9532899,6.795,16.7862,453.2266,225.071,120.6806,130.9918,187.8356,356.0895,455.0113,453.2006,175.5509,181.8318,452.341,452.3537,936.347,453.7118,38.87,70.27,438.2251,466.5344,5.2153,5.9938,43.4364
2018-12-08T00:00:00,68.79223279,4.5283,19.4437,453.1057,225.4105,126.7783,140.0626,227.2154,354.6348,455.0291,453.1311,180.5393,186.8511,452.3537,451.9087,996.3264,455.9866,44.16,72.9333,435.5855,466.0639,4.9636,5.8935,44.436
2018-12-10T00:00:00,69.33350817,4.5917,20.3562,453.3258,224.2546,125.3615,140.0868,222.7865,351.5599,455.2326,453.3395,179.9976,186.3026,452.469,452.2621,991.7297,449.7266,45.3667,71.7567,434.8763,467.1066,5.0528,5.9413,44.7115
2018-12-15T00:00:00,68.01193362,4.1033,20.843,444.0962,225.8302,123.6204,146.5876,234.4098,339.2044,446.1357,443.9162,185.1989,191.4316,443.1551,443.1779,1008.1255,445.5253,46.1133,73.1967,425.2927,457.3358,4.9838,5.9433,49.2542
2018-12-17T00:00:00,68.40337093,4.81,19.9698,441.1031,224.514,123.0086,141.9612,214.137,337.3452,442.9389,440.9874,182.442,188.9951,440.3754,440.1109,991.6725,441.8326,43.38,73.8467,422.9691,454.2751,4.9611,5.8903,51.011
2018-12-20T00:00:00,69.28369237,4.5717,20.4612,419.4274,225.3571,123.3329,136.1624,219.8676,319.683,420.7777,419.0175,176.2083,182.2947,418.6194,419.295,973.1862,426.7338,43.5389,73.8867,400.3164,432.4483,5.2774,5.934,64.2496
2018-12-22T00:00:00,68.15913891,3.9983,21.4259,422.7325,230.0852,124.1195,139.5044,223.4113,318.447,424.2567,422.5136,179.3541,185.5565,421.7492,422.4104,1000.6257,437.0286,44,73.5483,402.8308,435.8587,5.0894,5.9073,64.3135
2018-12-27T00:00:00,68.45025312,7.31,16.2859,423.5193,229.2319,119.6253,129.6134,174.7428,329.7076,425.6631,423.9189,169.9978,176.2988,422.385,422.1103,890.1084,423.3412,34.51,72.36,409.3772,435.7392,5.5644,6.4219,61.3798
2018-12-29T00:00:00,69.36956053,6.9433,17.1022,441.7746,230.0242,119.6805,128.0988,186.7045,347.3672,443.9689,442.0431,172.3195,178.6412,440.823,440.2635,896.1243,421.4542,36.95,71.9233,426.8667,454.4289,5.6204,6.4461,50.3487
2018-12-31T00:00:00,68.54633474,7.0067,16.133,445.5151,230.2073,119.9381,128.3468,182.5534,352.932,448.024,446.6251,173.3889,179.4025,443.4653,443.946,913.2258,439.1674,36.6267,72.9067,431.8909,458.7142,5.3942,6.4059,47.8131
2019-01-03T00:00:00,69.32275369,6.38,16.496,459.5972,229.2128,118.6524,127.0319,213.7436,364.6987,462.3484,460.3618,173.2061,179.5339,458.8388,456.8398,937.5105,455.1283,41.66,71.6267,445.8523,473.6502,5.4996,6.4832,41.1565
2019-01-05T00:00:00,69.42767879,4.5658,19.9675,457.4394,228.8288,118.1901,129.7405,241.581,353.9519,459.7849,457.6992,173.7732,180.1201,456.8398,455.4335,1001.3695,450.9626,47.265,71.7933,439.8174,471.2749,6.7149,8.0841,43.422
2019-01-07T00:00:00,69.44328193,5.5711,19.081,456.3018,230.3891,117.5277,129.6668,236.1426,353.3745,458.648,457.1088,173.2454,179.4182,455.1131,454.3374,980.5638,457.0815,46.46,71.32,439.567,470.9315,6.5093,7.7253,43.8887
2019-01-10T00:00:00,67.9797013,7.1058,15.975,457.3156,228.5287,116.9849,126.8233,193.708,361.5094,460.1892,457.9724,173.75,180.1443,456.8398,454.2611,923.9644,451.5908,37.4656,71.6,444.2142,470.6365,5.3403,6.4135,42.0116
2019-01-12T00:00:00,68.80611948,5.9267,16.425,458.4353,230.0585,119.1055,130.3023,191.0987,361.8833,461.0094,459.225,175.331,181.6779,457.5647,455.9421,948.4741,450.2327,39.03,72.1967,444.5844,472.5719,5.4929,6.3789,41.2867
2019-01-14T00:00:00,69.48959862,8.0217,16.1318,459.1351,229.6821,117.5139,128.4205,204.99,361.3415,461.0666,459.4265,174.6389,180.8691,458.5514,457.496,921.2635,461.6541,40.1333,71.8811,444.9348,468.9174,5.5777,6.4708,41.268
2019-01-17T00:00:00,69.1287286,8.1983,16.3124,459.1999,229.9421,117.7025,125.5936,209.98,363.333,461.1862,459.57,172.2269,178.4886,458.4293,457.6143,911.4519,461.8296,41.3633,72.2567,444.8737,472.5719,5.5687,6.4081,41.2811
2019-01-19T00:00:00,69.88349268,6.005,21.0017,479.2643,229.8156,121.5688,138.5455,278.4846,375.4659,480.8092,479.8914,182.6642,188.1583,478.6628,477.6938,993.8125,486.4169,54.1267,72.985,459.8076,492.6629,5.5179,6.4399,34.5282
2019-01-21T00:00:00,69.79009081,6.0542,20.8455,465.8412,229.649,119.9151,125.1536,257.9138,365.2837,467.4932,466.1431,176.9745,182.8288,465.1026,464.6258,978.851,472.3659,52.3,73.12,446.6477,479.1816,5.6314,6.455,40.5895
2019-01-24T00:00:00,69.3831685,6.025,19.0024,465.604,230.0795,122.8058,131.0465,229.0812,366.179,467.3127,466.1825,178.4398,184.2251,464.8813,464.0396,960.7004,467.1295,47.08,73.0267,448.3102,478.9807,5.3545,6.4016,39.5276
2019-01-26T00:00:00,69.03707116,6.1983,16.4131,466.3347,229.7393,121.4354,130.8138,212.6385,341.5964,468.3401,467.0299,174.7639,180.7649,465.4282,464.5406,942.7787,462.5747,41.9133,72.2767,451.9269,479.029,5.559,6.447,38.8507
2019-01-28T00:00:00,69.20242478,5.7817,17.2385,477.8816,230.5049,118.8604,128.9673,225.1412,349.8965,479.7665,478.4652,176.2176,182.3646,477.2564,476.0382,957.7898,472.9839,45.6567,72.1567,462.5281,491.2362,5.6342,6.436,34.2653
2019-01-31T00:00:00,69.40954608,5.95,16.9866,472.3176,230.6638,120.4027,130.5328,223.5965,345.9366,474.5378,473.1145,176.331,182.2578,471.4597,470.1584,944.7319,456.1964,44.8278,72.55,457.5511,485.8786,5.481,6.3575,36.5717
2019-02-03T00:00:00,69.07271059,6.2583,16.6778,467.0001,230.5226,119.6989,128.5248,213.5613,343.495,469.3802,467.9954,174.6435,180.5093,466.4124,464.2125,942.6909,459.8052,41.7078,72.225,452.7025,480.2879,5.4727,6.4175,38.1054
2019-02-04T00:00:00,68.12828793,5.9867,16.8766,472.2701,225.642,119.0825,131.0491,217.4117,346.196,474.6599,473.0381,177.1088,183.181,471.3944,469.988,944.5793,462.0991,43.5767,72.36,457.7832,486.0253,5.4597,6.3291,35.6298
